run_id,db_name,runtime,sample,trim_clip,trim_head,trim_lead,trim_crop,trim_sliding_win,trim_trail,trim_min_len,trim_paired,trim_both,trim_fw_only,trim_rev_only,trim_dropped,bt_prefix,bt_mode,bt_sensitivity,bt_mixed,bt_discordant,bt_paired,bt_conc_0,bt_conc_1,bt_conc_more,kraken2_min_hits,kraken2_total,kraken2_classified,kraken2_unclassified,bracken_thresh,bracken_species,bracken_species_above_thresh,bracken_species_below_thresh,bracken_kept,bracken_discarded,bracken_redistributed,bracken_not_redistributed,bracken_total,preqc_avg_len_r1,preqc_med_len_r1,preqc_avg_len_r2,preqc_med_len_r2,postqc_avg_len_r1,postqc_med_len_r1,postqc_avg_len_r2,postqc_med_len_r2,bt_avg_r1,bt_med_r1,bt_avg_r2,bt_med_r2,clas_avg_r1,clas_med_r1,clas_avg_r2,clas_med_r2,unclas_avg_r1,unclas_avg_r2,unclas_med_r1,unclas_med_r2
run_1506_1937,k2_housepets_250510,00:02:23,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,164179,310,163869,0,10,10,0,281,0,29,0,310,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,124.8,118.0,123.3,118.0,129.5,132.0,128.3,130.0
run_1506_1937,k2_housepets_250510,00:02:23,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,46411,487,45924,0,11,11,0,430,0,57,0,487,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,144.1,150.0,144.0,150.0,120.6,116.0,119.5,114.0
run_1506_1937,k2_housepets_250510,00:02:23,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,129193,79,129114,0,9,9,0,66,0,13,0,79,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,142.7,148.0,142.8,148.0,117.3,108.0,116.9,107.0
run_1506_1937,k2_housepets_250510,00:02:23,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10131,141,9990,0,11,11,0,124,0,17,0,141,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,142.3,142.0,141.7,142.0,120.4,115.0,120.0,115.0
run_1506_1937,k2_housepets_250510,00:02:23,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,133184,37,133147,0,10,10,0,36,0,1,0,37,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,105.9,98.0,139.2,143.0,130.7,136.0,129.1,131.0
run_1506_1937,k2_housepets_250510,00:02:23,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7003,181,6822,0,11,11,0,145,0,36,0,181,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,131.6,140.0,130.1,136.0,113.5,107.0,112.6,106.0
run_1506_1937,k2_housepets_250510,00:02:23,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,236239,164,236075,0,10,10,0,129,0,35,0,164,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,125.6,123.5,124.1,123.0,99.5,84.0,99.0,84.0
run_1506_1937,k2_housepets_250510,00:02:23,S2SG_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5794,151,5643,0,11,11,0,122,0,29,0,151,NA,NA,NA,NA,NA,NA,NA,NA,115.5,107.0,114.7,107.0,126.1,129.0,126.0,137.0,115.2,107.0,114.4,106.0
run_1506_1947,k2_housepets_250510,00:02:09,D1RP_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,124006,696,123310,5,11,11,0,364,0,332,0,696,NA,NA,NA,NA,NA,NA,NA,NA,132.8,138.0,130.4,133.0,139.6,143.0,138.2,141.5,132.7,138.0,130.3,133.0
run_1506_1947,k2_housepets_250510,00:02:09,D1SG_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,155364,2436,152928,5,11,11,0,1902,0,534,0,2436,NA,NA,NA,NA,NA,NA,NA,NA,129.0,130.0,127.3,128.0,134.2,136.0,133.9,136.0,128.9,130.0,127.2,127.0
run_1506_1947,k2_housepets_250510,00:02:09,D2RP_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,122720,2310,120410,5,10,10,0,1994,0,316,0,2310,NA,NA,NA,NA,NA,NA,NA,NA,129.6,132.0,127.5,129.0,130.7,133.0,130.3,132.0,129.6,132.0,127.4,129.0
run_1506_1947,k2_housepets_250510,00:02:09,D2SG_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27649,3278,24371,5,11,11,0,2295,0,983,0,3278,NA,NA,NA,NA,NA,NA,NA,NA,108.7,102.0,108.3,101.0,124.9,126.0,124.5,126.0,106.5,98.0,106.1,98.0
run_1506_1947,k2_housepets_250510,00:02:09,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,164179,310,163869,5,10,7,3,273,8,29,0,302,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,124.8,118.0,123.3,118.0,129.5,132.0,128.3,130.0
run_1506_1947,k2_housepets_250510,00:02:09,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,46411,487,45924,5,11,11,0,430,0,57,0,487,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,144.1,150.0,144.0,150.0,120.6,116.0,119.5,114.0
run_1506_1947,k2_housepets_250510,00:02:09,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,129193,79,129114,5,9,6,3,60,6,13,0,73,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,142.7,148.0,142.8,148.0,117.3,108.0,116.9,107.0
run_1506_1947,k2_housepets_250510,00:02:09,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10131,141,9990,5,11,9,2,116,8,17,0,133,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,142.3,142.0,141.7,142.0,120.4,115.0,120.0,115.0
run_1506_1947,k2_housepets_250510,00:02:09,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,133184,37,133147,5,10,3,7,21,15,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,105.9,98.0,139.2,143.0,130.7,136.0,129.1,131.0
run_1506_1947,k2_housepets_250510,00:02:09,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7003,181,6822,5,11,10,1,144,1,36,0,180,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,131.6,140.0,130.1,136.0,113.5,107.0,112.6,106.0
run_1506_1947,k2_housepets_250510,00:02:09,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,236239,164,236075,5,10,7,3,126,3,35,0,161,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,125.6,123.5,124.1,123.0,99.5,84.0,99.0,84.0
run_1506_1947,k2_housepets_250510,00:02:09,S2SG_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5794,151,5643,5,11,8,3,115,7,29,0,144,NA,NA,NA,NA,NA,NA,NA,NA,115.5,107.0,114.7,107.0,126.1,129.0,126.0,137.0,115.2,107.0,114.4,106.0
run_1506_2019,k2_housepets_250510,00:02:07,D1RP_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,124006,310,123696,0,9,9,0,177,0,133,0,310,NA,NA,NA,NA,NA,NA,NA,NA,132.8,138.0,130.4,133.0,142.3,146.0,140.7,144.0,132.7,138.0,130.3,133.0
run_1506_2019,k2_housepets_250510,00:02:07,D1SG_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,155364,1451,153913,0,11,11,0,1127,0,324,0,1451,NA,NA,NA,NA,NA,NA,NA,NA,129.0,130.0,127.3,128.0,134.0,135.0,134.0,135.0,128.9,130.0,127.3,127.0
run_1506_2019,k2_housepets_250510,00:02:07,D2RP_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,122720,1674,121046,0,10,10,0,1547,0,127,0,1674,NA,NA,NA,NA,NA,NA,NA,NA,129.6,132.0,127.5,129.0,134.8,138.0,134.5,138.0,129.5,132.0,127.4,128.0
run_1506_2019,k2_housepets_250510,00:02:07,D2SG_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27649,2077,25572,0,11,11,0,1490,0,587,0,2077,NA,NA,NA,NA,NA,NA,NA,NA,108.7,102.0,108.3,101.0,127.2,129.0,126.8,128.0,107.2,99.0,106.8,99.0
run_1506_2019,k2_housepets_250510,00:02:07,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,164179,189,163990,0,4,4,0,188,0,1,0,189,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,116.7,112.0,115.3,112.0,129.5,132.0,128.4,130.0
run_1506_2019,k2_housepets_250510,00:02:07,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,46411,173,46238,0,11,11,0,148,0,25,0,173,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,135.2,142.0,134.6,142.0,120.8,116.0,119.7,114.0
run_1506_2019,k2_housepets_250510,00:02:07,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,129193,32,129161,0,5,5,0,25,0,7,0,32,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,146.8,142.0,146.1,141.5,117.3,108.0,116.9,107.0
run_1506_2019,k2_housepets_250510,00:02:07,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10131,59,10072,0,9,9,0,50,0,9,0,59,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,142.1,142.0,142.0,142.0,120.6,116.0,120.2,115.0
run_1506_2019,k2_housepets_250510,00:02:07,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,133184,3,133181,0,3,3,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,101.3,114.0,156.7,157.0,130.7,135.0,129.1,132.0
run_1506_2019,k2_housepets_250510,00:02:07,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7003,116,6887,0,10,10,0,94,0,22,0,116,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,130.0,139.5,128.5,133.0,113.7,107.0,112.8,106.0
run_1506_2019,k2_housepets_250510,00:02:07,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,236239,29,236210,0,4,4,0,27,0,2,0,29,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,140.7,142.0,139.4,142.0,99.5,84.0,99.1,84.0
run_1506_2019,k2_housepets_250510,00:02:07,S2SG_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5794,94,5700,0,8,8,0,76,0,18,0,94,NA,NA,NA,NA,NA,NA,NA,NA,115.5,107.0,114.7,107.0,126.4,137.5,126.4,137.5,115.3,107.0,114.5,106.5
run_1506_2102,k2_housepets_250510,00:02:04,D1RP_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124006,252,123754,0,9,9,0,147,0,105,0,252,NA,NA,NA,NA,NA,NA,NA,NA,132.8,138.0,130.4,133.0,143.9,146.5,143.6,146.0,132.7,138.0,130.3,133.0
run_1506_2102,k2_housepets_250510,00:02:04,D1SG_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,155364,1332,154032,0,11,11,0,1054,0,278,0,1332,NA,NA,NA,NA,NA,NA,NA,NA,129.0,130.0,127.3,128.0,135.6,137.0,135.9,138.0,128.9,130.0,127.3,127.0
run_1506_2102,k2_housepets_250510,00:02:04,D2RP_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,122720,1469,121251,0,10,10,0,1362,0,107,0,1469,NA,NA,NA,NA,NA,NA,NA,NA,129.6,132.0,127.5,129.0,136.4,140.0,136.3,140.0,129.5,132.0,127.3,128.0
run_1506_2102,k2_housepets_250510,00:02:04,D2SG_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,27649,1855,25794,0,11,11,0,1339,0,516,0,1855,NA,NA,NA,NA,NA,NA,NA,NA,108.7,102.0,108.3,101.0,130.1,132.0,129.7,132.0,107.2,99.0,106.7,99.0
run_1506_2102,k2_housepets_250510,00:02:04,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,164179,156,164023,0,3,3,0,156,0,0,0,156,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,114.9,112.0,115.3,112.0,129.5,132.0,128.3,130.0
run_1506_2102,k2_housepets_250510,00:02:04,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,46411,151,46260,0,11,11,0,130,0,21,0,151,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,136.6,142.0,135.1,141.0,120.8,116.0,119.7,114.0
run_1506_2102,k2_housepets_250510,00:02:04,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,129193,26,129167,0,4,4,0,19,0,7,0,26,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,138.6,131.0,138.5,131.0,117.3,108.0,116.9,107.0
run_1506_2102,k2_housepets_250510,00:02:04,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10131,53,10078,0,7,7,0,47,0,5,1,52,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,139.6,142.0,139.5,142.0,120.6,116.0,120.2,115.0
run_1506_2102,k2_housepets_250510,00:02:04,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,133184,1,133183,0,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,119.0,119.0,119.0,119.0,130.7,135.0,129.1,132.0
run_1506_2102,k2_housepets_250510,00:02:04,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7003,107,6896,0,10,10,0,86,0,21,0,107,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,133.0,141.0,131.9,139.0,113.7,107.0,112.8,106.0
run_1506_2102,k2_housepets_250510,00:02:04,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,236239,27,236212,0,4,4,0,26,0,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,144.9,142.0,143.7,142.0,99.5,84.0,99.1,84.0
run_1506_2102,k2_housepets_250510,00:02:04,S2SG_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5794,86,5708,0,8,8,0,73,0,13,0,86,NA,NA,NA,NA,NA,NA,NA,NA,115.5,107.0,114.7,107.0,128.0,140.0,127.6,140.0,115.3,107.0,114.5,106.5
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,D1RP_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,124006,17736,106270,0,252,252,0,15730,0,1922,84,17652,NA,NA,NA,NA,NA,NA,NA,NA,132.8,138.0,130.4,133.0,150.5,170.0,148.1,164.0,129.8,132.0,127.4,128.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,D1SG_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,155364,29359,126005,0,3302,3302,0,20780,0,8507,72,29287,NA,NA,NA,NA,NA,NA,NA,NA,129.0,130.0,127.3,128.0,147.0,159.0,145.1,155.0,124.8,123.0,123.2,120.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,D2RP_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122720,87676,35044,0,42,42,0,85266,0,2393,17,87659,NA,NA,NA,NA,NA,NA,NA,NA,129.6,132.0,127.5,129.0,145.8,160.0,143.2,154.0,89.1,70.0,88.1,69.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,D2SG_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27649,18468,9181,0,288,288,0,16656,0,1754,58,18410,NA,NA,NA,NA,NA,NA,NA,NA,108.7,102.0,108.3,101.0,121.9,120.0,121.3,119.0,82.2,67.0,82.0,67.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,164179,4244,159935,0,126,126,0,3649,0,484,111,4133,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,152.1,173.0,149.4,167.0,128.8,131.0,127.8,129.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46411,3564,42847,0,876,876,0,2315,0,1192,57,3507,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,143.8,152.0,142.3,149.0,118.9,113.0,117.9,111.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,129193,86613,42580,0,30,30,0,69824,0,16770,19,86594,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,136.3,140.0,135.8,139.0,78.7,62.0,78.5,62.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10131,6948,3183,0,101,101,0,6585,0,349,14,6934,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,138.9,143.0,138.5,143.0,81.0,66.0,80.6,66.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,133184,398,132786,0,38,38,0,302,0,58,38,360,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,157.8,192.0,156.3,186.5,130.6,135.0,129.0,131.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7003,1842,5161,0,317,317,0,1218,0,586,38,1804,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,132.2,134.0,131.0,132.0,107.5,97.0,106.6,96.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,236239,121221,115018,0,92,92,0,104651,0,16551,19,121202,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,120.2,112.0,119.5,111.0,77.8,62.0,77.5,62.0
run_1506_2146,k2_pluspfp_16gb_20250402,00:03:20,S2SG_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5794,2799,2995,0,207,207,0,1915,0,865,19,2780,NA,NA,NA,NA,NA,NA,NA,NA,115.5,107.0,114.7,107.0,137.7,138.0,136.6,136.0,94.8,78.0,94.2,78.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,D1RP_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,124006,17736,106270,5,252,63,189,15445,285,1796,210,17241,NA,NA,NA,NA,NA,NA,NA,NA,132.8,138.0,130.4,133.0,150.5,170.0,148.1,164.0,129.8,132.0,127.4,128.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,D1SG_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,155364,29359,126005,5,3302,357,2945,16034,4746,7674,905,23708,NA,NA,NA,NA,NA,NA,NA,NA,129.0,130.0,127.3,128.0,147.0,159.0,145.1,155.0,124.8,123.0,123.2,120.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,D2RP_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122720,87676,35044,5,42,12,30,85223,43,2350,60,87573,NA,NA,NA,NA,NA,NA,NA,NA,129.6,132.0,127.5,129.0,145.8,160.0,143.2,154.0,89.1,70.0,88.1,69.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,D2SG_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27649,18468,9181,5,288,47,241,16329,327,1665,147,17994,NA,NA,NA,NA,NA,NA,NA,NA,108.7,102.0,108.3,101.0,121.9,120.0,121.3,119.0,82.2,67.0,82.0,67.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,L1RP_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,164179,4244,159935,5,126,39,87,3521,128,459,136,3980,NA,NA,NA,NA,NA,NA,NA,NA,129.4,132.0,128.3,130.0,152.1,173.0,149.4,167.0,128.8,131.0,127.8,129.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,L1SG_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46411,3564,42847,5,876,53,823,1229,1086,796,453,2025,NA,NA,NA,NA,NA,NA,NA,NA,120.8,116.0,119.8,115.0,143.8,152.0,142.3,149.0,118.9,113.0,117.9,111.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,L2RP_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,129193,86613,42580,5,30,12,18,69788,36,16769,20,86557,NA,NA,NA,NA,NA,NA,NA,NA,117.3,108.0,116.9,107.0,136.3,140.0,135.8,139.0,78.7,62.0,78.5,62.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,L2SG_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10131,6948,3183,5,101,14,87,6481,104,313,50,6794,NA,NA,NA,NA,NA,NA,NA,NA,120.7,116.0,120.3,116.0,138.9,143.0,138.5,143.0,81.0,66.0,80.6,66.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,S1RP_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,133184,398,132786,5,38,12,26,261,41,19,77,280,NA,NA,NA,NA,NA,NA,NA,NA,130.7,135.0,129.1,132.0,157.8,192.0,156.3,186.5,130.6,135.0,129.0,131.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,S1SG_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7003,1842,5161,5,317,20,297,867,351,407,217,1274,NA,NA,NA,NA,NA,NA,NA,NA,114.0,107.0,113.0,107.0,132.2,134.0,131.0,132.0,107.5,97.0,106.6,96.0
run_1506_2157,k2_pluspfp_16gb_20250402,00:02:44,S2RP_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,236239,121221,115018,5,92,20,72,104544,107,16524,46,121068,NA,NA,NA,NA,NA,NA,NA,NA,99.5,84.0,99.1,84.0,120.2,112.0,119.5,111.0,77.8,62.0,77.5,62.0
